mal_id,title,title_english,type,source,episodes,status,score,scored_by,rank,popularity,members,favorites,synopsis,genres,studios,bayesian_weighted_score
1889,Cyber Vanguard,Cyber Vanguard,ONA,Visual novel,100,Finished Airing,4.53,219422,8527,8356,518232,31356,An epic isekai adventure featuring Cyber Vanguard.,"[{""mal_id"": 1, ""name"": ""Isekai""}]","[{""mal_id"": 1, ""name"": ""Lerche""}]",4.953280207258501
1890,Rise of Vanguard,Rise of Vanguard,Movie,Novel,1,Finished Airing,5.84,261312,491,9508,538167,5218,An epic drama adventure featuring Rise of Vanguard.,"[{""mal_id"": 1, ""name"": ""Drama""}, {""mal_id"": 2, ""name"": ""Thriller""}, {""mal_id"": 3, ""name"": ""Mystery""}, {""mal_id"": 4, ""name"": ""Action""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}]",5.995923960528344
1891,Infinite Phantom,Infinite Phantom,ONA,Web manga,50,Currently Airing,4.0,291982,4448,6772,348743,25404,An epic horror adventure featuring Infinite Phantom.,"[{""mal_id"": 1, ""name"": ""Horror""}, {""mal_id"": 2, ""name"": ""Shojo""}, {""mal_id"": 3, ""name"": ""Slice of Life""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}]",4.410960225976806
1892,Rise of Paradox,Rise of Paradox,ONA,Novel,26,Not yet aired,6.95,353685,6623,913,436056,283,An epic supernatural adventure featuring Rise of Paradox.,"[{""mal_id"": 1, ""name"": ""Supernatural""}, {""mal_id"": 2, ""name"": ""Drama""}]","[{""mal_id"": 1, ""name"": ""J.C.Staff""}, {""mal_id"": 2, ""name"": ""Production I.G""}]",6.932761311418557
1893,Shadow of Starlight,Shadow of Starlight,TV,Light novel,26,Finished Airing,7.85,491336,6046,8498,729108,36963,An epic adventure adventure featuring Shadow of Starlight.,"[{""mal_id"": 1, ""name"": ""Adventure""}, {""mal_id"": 2, ""name"": ""Fantasy""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}]",7.754017098437938
1894,Legend of Abyss,Legend of Abyss,TV,Visual novel,50,Currently Airing,7.06,13053,712,11627,190640,35547,An epic vampire adventure featuring Legend of Abyss.,"[{""mal_id"": 1, ""name"": ""Vampire""}]","[{""mal_id"": 1, ""name"": ""Kinema Citrus""}]",6.862404326518961
1895,Tales of Genesis,Tales of Genesis,ONA,Novel,24,Currently Airing,6.56,35779,1359,5348,328741,9220,An epic shounen adventure featuring Tales of Genesis.,"[{""mal_id"": 1, ""name"": ""Shounen""}, {""mal_id"": 2, ""name"": ""Fantasy""}]","[{""mal_id"": 1, ""name"": ""Kinema Citrus""}, {""mal_id"": 2, ""name"": ""Trigger""}]",6.706201284696721
1896,Beyond Frontier,Beyond Frontier,Movie,Novel,25,Not yet aired,7.65,16032,9099,2445,92921,16463,An epic historical adventure featuring Beyond Frontier.,"[{""mal_id"": 1, ""name"": ""Historical""}, {""mal_id"": 2, ""name"": ""Seinen""}, {""mal_id"": 3, ""name"": ""Martial Arts""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}, {""mal_id"": 2, ""name"": ""Production I.G""}]",7.014565665132058
1897,Zero Destiny,Zero Destiny,TV,Web manga,1,Not yet aired,7.73,237859,2499,6231,277485,24956,An epic romance adventure featuring Zero Destiny.,"[{""mal_id"": 1, ""name"": ""Romance""}]","[{""mal_id"": 1, ""name"": ""Bones""}, {""mal_id"": 2, ""name"": ""Studio Ghibli""}]",7.570341972979827
1898,Tales of Abyss,Tales of Abyss,ONA,Manga,1,Currently Airing,7.29,429120,7442,1516,433476,32867,An epic shojo adventure featuring Tales of Abyss.,"[{""mal_id"": 1, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""Lerche""}]",7.239993738520621
1899,Tales of Horizon,Tales of Horizon,Special,Web manga,24,Currently Airing,7.38,510319,1039,742,725861,14457,An epic ecchi adventure featuring Tales of Horizon.,"[{""mal_id"": 1, ""name"": ""Ecchi""}, {""mal_id"": 2, ""name"": ""Sports""}]","[{""mal_id"": 1, ""name"": ""Lerche""}, {""mal_id"": 2, ""name"": ""Doga Kobo""}]",7.329209289708184
1900,Kingdom of Eclipse,Kingdom of Eclipse,Special,Game,12,Currently Airing,7.53,109179,160,5601,168303,5641,An epic comedy adventure featuring Kingdom of Eclipse.,"[{""mal_id"": 1, ""name"": ""Comedy""}, {""mal_id"": 2, ""name"": ""Mystery""}, {""mal_id"": 3, ""name"": ""Harem""}]","[{""mal_id"": 1, ""name"": ""Kinema Citrus""}]",7.304097085670849
1901,Echoes of Genesis,Echoes of Genesis,TV,Web manga,25,Finished Airing,6.68,379202,6331,7426,597294,6569,An epic josei adventure featuring Echoes of Genesis.,"[{""mal_id"": 1, ""name"": ""Josei""}, {""mal_id"": 2, ""name"": ""Drama""}, {""mal_id"": 3, ""name"": ""Music""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}]",6.695239910345245
1902,Infinite Apex,Infinite Apex,ONA,Original,26,Currently Airing,7.09,275935,2051,2499,462369,30007,An epic comedy adventure featuring Infinite Apex.,"[{""mal_id"": 1, ""name"": ""Comedy""}, {""mal_id"": 2, ""name"": ""Action""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}]",7.047172442358138
1903,Cyber Paradox,Cyber Paradox,OVA,Web manga,100,Finished Airing,7.56,472079,9901,3763,612290,16192,An epic martial arts adventure featuring Cyber Paradox.,"[{""mal_id"": 1, ""name"": ""Martial Arts""}, {""mal_id"": 2, ""name"": ""Adventure""}, {""mal_id"": 3, ""name"": ""Music""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}, {""mal_id"": 2, ""name"": ""Bones""}]",7.488250322269236
1904,Tales of Phantom,Tales of Phantom,TV,Manga,50,Finished Airing,9.5,424670,3673,2750,583197,27969,An epic ecchi adventure featuring Tales of Phantom.,"[{""mal_id"": 1, ""name"": ""Ecchi""}, {""mal_id"": 2, ""name"": ""Shojo""}, {""mal_id"": 3, ""name"": ""Slice of Life""}, {""mal_id"": 4, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""White Fox""}]",9.216731624075674
1905,Overlord Specter,Overlord Specter,TV,Manga,1,Not yet aired,4.13,253663,9873,6653,300584,21786,An epic comedy adventure featuring Overlord Specter.,"[{""mal_id"": 1, ""name"": ""Comedy""}, {""mal_id"": 2, ""name"": ""Space""}]","[{""mal_id"": 1, ""name"": ""Ufotable""}]",4.57141367239341
1906,Infinite Chronos,Infinite Chronos,OVA,Manga,1,Currently Airing,6.99,39771,7223,4762,244455,34157,An epic horror adventure featuring Infinite Chronos.,"[{""mal_id"": 1, ""name"": ""Horror""}]","[{""mal_id"": 1, ""name"": ""Bones""}, {""mal_id"": 2, ""name"": ""CloverWorks""}]",6.890201624132516
1907,Zero Apex,Zero Apex,TV,Manga,1,Currently Airing,5.57,258928,7677,65,472415,4716,An epic parody adventure featuring Zero Apex.,"[{""mal_id"": 1, ""name"": ""Parody""}, {""mal_id"": 2, ""name"": ""Seinen""}, {""mal_id"": 3, ""name"": ""Thriller""}]","[{""mal_id"": 1, ""name"": ""Kinema Citrus""}, {""mal_id"": 2, ""name"": ""A-1 Pictures""}]",5.770826729852911
1908,Overlord Paradox,Overlord Paradox,TV,Visual novel,12,Finished Airing,6.67,207353,1211,7248,314253,6997,An epic josei adventure featuring Overlord Paradox.,"[{""mal_id"": 1, ""name"": ""Josei""}, {""mal_id"": 2, ""name"": ""Psychological""}]","[{""mal_id"": 1, ""name"": ""Silver Link.""}, {""mal_id"": 2, ""name"": ""MAPPA""}]",6.6973593080321585
1909,Saga of Aether,Saga of Aether,OVA,Original,50,Currently Airing,7.57,308492,4577,3727,354649,15238,An epic sci-fi adventure featuring Saga of Aether.,"[{""mal_id"": 1, ""name"": ""Sci-Fi""}]","[{""mal_id"": 1, ""name"": ""J.C.Staff""}]",7.464114791961886
1910,Echoes of Vanguard,Echoes of Vanguard,ONA,Novel,1,Finished Airing,6.39,595616,3837,5902,653709,15987,An epic space adventure featuring Echoes of Vanguard.,"[{""mal_id"": 1, ""name"": ""Space""}, {""mal_id"": 2, ""name"": ""Vampire""}, {""mal_id"": 3, ""name"": ""Sports""}, {""mal_id"": 4, ""name"": ""Supernatural""}]","[{""mal_id"": 1, ""name"": ""Bones""}]",6.4225905801591034
1911,Chronicles of Aether,Chronicles of Aether,TV,Game,100,Not yet aired,4.65,225359,7478,3857,428690,6810,An epic shojo adventure featuring Chronicles of Aether.,"[{""mal_id"": 1, ""name"": ""Shojo""}, {""mal_id"": 2, ""name"": ""Space""}, {""mal_id"": 3, ""name"": ""Martial Arts""}]","[{""mal_id"": 1, ""name"": ""CloverWorks""}]",5.042364150073178
1912,Overlord Destiny,Overlord Destiny,Movie,Light novel,26,Not yet aired,4.6,531673,6163,5400,792358,15974,An epic harem adventure featuring Overlord Destiny.,"[{""mal_id"": 1, ""name"": ""Harem""}, {""mal_id"": 2, ""name"": ""Mecha""}, {""mal_id"": 3, ""name"": ""Space""}]","[{""mal_id"": 1, ""name"": ""A-1 Pictures""}]",4.790039764610013
1913,Rise of Paradox,Rise of Paradox,TV,Novel,100,Not yet aired,9.5,287264,6399,7215,393519,2197,An epic seinen adventure featuring Rise of Paradox.,"[{""mal_id"": 1, ""name"": ""Seinen""}, {""mal_id"": 2, ""name"": ""Music""}, {""mal_id"": 3, ""name"": ""Cyberpunk""}, {""mal_id"": 4, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""P.A. Works""}, {""mal_id"": 2, ""name"": ""Toei Animation""}]",9.101324185208028
1914,Saga of Valhalla,Saga of Valhalla,ONA,Web manga,13,Finished Airing,6.64,240619,1990,6367,409092,8939,An epic supernatural adventure featuring Saga of Valhalla.,"[{""mal_id"": 1, ""name"": ""Supernatural""}, {""mal_id"": 2, ""name"": ""Seinen""}, {""mal_id"": 3, ""name"": ""Josei""}]","[{""mal_id"": 1, ""name"": ""Shaft""}]",6.669388993837293
1915,Cyber Valhalla,Cyber Valhalla,Special,Web manga,100,Finished Airing,6.8,420605,1666,4850,530985,21483,An epic space adventure featuring Cyber Valhalla.,"[{""mal_id"": 1, ""name"": ""Space""}, {""mal_id"": 2, ""name"": ""Martial Arts""}, {""mal_id"": 3, ""name"": ""Shounen""}, {""mal_id"": 4, ""name"": ""Seinen""}]","[{""mal_id"": 1, ""name"": ""Ufotable""}]",6.801149584046068
1916,Eternal Paradox,Eternal Paradox,Movie,Visual novel,12,Not yet aired,5.7,249365,8864,6474,381718,26062,An epic military adventure featuring Eternal Paradox.,"[{""mal_id"": 1, ""name"": ""Military""}]","[{""mal_id"": 1, ""name"": ""Doga Kobo""}]",5.885529370500894
1917,Rise of Specter,Rise of Specter,TV,Manga,12,Finished Airing,9.27,408847,908,1363,437946,21420,An epic fantasy adventure featuring Rise of Specter.,"[{""mal_id"": 1, ""name"": ""Fantasy""}, {""mal_id"": 2, ""name"": ""Shojo""}, {""mal_id"": 3, ""name"": ""Historical""}]","[{""mal_id"": 1, ""name"": ""wit Studio""}]",9.00202614379085
1918,Saga of Eclipse,Saga of Eclipse,Special,Game,12,Finished Airing,7.17,270951,1438,3785,404270,89,An epic comedy adventure featuring Saga of Eclipse.,"[{""mal_id"": 1, ""name"": ""Comedy""}, {""mal_id"": 2, ""name"": ""Military""}, {""mal_id"": 3, ""name"": ""Shounen""}, {""mal_id"": 4, ""name"": ""Music""}]","[{""mal_id"": 1, ""name"": ""Trigger""}]",7.11404441799527
1919,Legend of Starlight,Legend of Starlight,ONA,Light novel,24,Not yet aired,7.56,588417,3573,1206,801690,4031,An epic isekai adventure featuring Legend of Starlight.,"[{""mal_id"": 1, ""name"": ""Isekai""}, {""mal_id"": 2, ""name"": ""Military""}]","[{""mal_id"": 1, ""name"": ""Lerche""}, {""mal_id"": 2, ""name"": ""CloverWorks""}]",7.501325184009824
1920,Kingdom of Abyss,Kingdom of Abyss,OVA,Game,50,Finished Airing,5.46,433238,9928,2270,624450,8296,An epic psychological adventure featuring Kingdom of Abyss.,"[{""mal_id"": 1, ""name"": ""Psychological""}]","[{""mal_id"": 1, ""name"": ""White Fox""}, {""mal_id"": 2, ""name"": ""Bones""}]",5.599767567947885
1921,Reborn in Starlight,Reborn in Starlight,ONA,Visual novel,12,Not yet aired,4.0,301889,3660,477,366623,10203,An epic action adventure featuring Reborn in Starlight.,"[{""mal_id"": 1, ""name"": ""Action""}, {""mal_id"": 2, ""name"": ""Mecha""}]","[{""mal_id"": 1, ""name"": ""Toei Animation""}]",4.399390148597996
1922,Fate of Chronos,Fate of Chronos,Movie,Original,12,Currently Airing,6.28,444635,7577,7120,711314,17961,An epic harem adventure featuring Fate of Chronos.,"[{""mal_id"": 1, ""name"": ""Harem""}, {""mal_id"": 2, ""name"": ""Drama""}, {""mal_id"": 3, ""name"": ""Space""}]","[{""mal_id"": 1, ""name"": ""Doga Kobo""}, {""mal_id"": 2, ""name"": ""Bones""}]",6.333657747632094
1923,Chronicles of Phantom,Chronicles of Phantom,Movie,Novel,13,Not yet aired,6.09,188913,6592,7442,369895,6674,An epic romance adventure featuring Chronicles of Phantom.,"[{""mal_id"": 1, ""name"": ""Romance""}, {""mal_id"": 2, ""name"": ""Martial Arts""}]","[{""mal_id"": 1, ""name"": ""P.A. Works""}]",6.2408540765885485
1924,Shadow of Frontier,Shadow of Frontier,Movie,Original,13,Not yet aired,6.46,336965,6791,4215,424690,16927,An epic music adventure featuring Shadow of Frontier.,"[{""mal_id"": 1, ""name"": ""Music""}, {""mal_id"": 2, ""name"": ""Shounen""}]","[{""mal_id"": 1, ""name"": ""Doga Kobo""}, {""mal_id"": 2, ""name"": ""Silver Link.""}]",6.5053296809789005
1925,Infinite Abyss,Infinite Abyss,OVA,Novel,24,Finished Airing,5.54,122288,760,6981,162287,16885,An epic martial arts adventure featuring Infinite Abyss.,"[{""mal_id"": 1, ""name"": ""Martial Arts""}, {""mal_id"": 2, ""name"": ""Vampire""}]","[{""mal_id"": 1, ""name"": ""P.A. Works""}, {""mal_id"": 2, ""name"": ""David Production""}]",5.908806881500744
1926,Chronicles of Valhalla,Chronicles of Valhalla,ONA,Game,13,Currently Airing,6.46,365110,8695,7847,395358,39970,An epic seinen adventure featuring Chronicles of Valhalla.,"[{""mal_id"": 1, ""name"": ""Seinen""}, {""mal_id"": 2, ""name"": ""Psychological""}, {""mal_id"": 3, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""wit Studio""}, {""mal_id"": 2, ""name"": ""P.A. Works""}]",6.5022562694225625
1927,Legend of Genesis,Legend of Genesis,ONA,Light novel,12,Currently Airing,6.6,409626,2926,11870,534033,26017,An epic shounen adventure featuring Legend of Genesis.,"[{""mal_id"": 1, ""name"": ""Shounen""}, {""mal_id"": 2, ""name"": ""Drama""}, {""mal_id"": 3, ""name"": ""Space""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}]",6.622933863619551
1928,Zero Valhalla,Zero Valhalla,TV,Light novel,26,Currently Airing,5.96,76480,9658,9303,358072,32103,An epic fantasy adventure featuring Zero Valhalla.,"[{""mal_id"": 1, ""name"": ""Fantasy""}, {""mal_id"": 2, ""name"": ""Mystery""}]","[{""mal_id"": 1, ""name"": ""Kinema Citrus""}, {""mal_id"": 2, ""name"": ""MAPPA""}]",6.296345667299178
1929,Overlord Phantom,Overlord Phantom,OVA,Game,100,Currently Airing,6.39,592237,1399,1205,669808,4229,An epic vampire adventure featuring Overlord Phantom.,"[{""mal_id"": 1, ""name"": ""Vampire""}, {""mal_id"": 2, ""name"": ""Martial Arts""}, {""mal_id"": 3, ""name"": ""Shounen""}, {""mal_id"": 4, ""name"": ""Mystery""}]","[{""mal_id"": 1, ""name"": ""Shaft""}, {""mal_id"": 2, ""name"": ""Silver Link.""}]",6.4227620489009505
1930,Beyond Destiny,Beyond Destiny,ONA,Manga,12,Finished Airing,7.73,412532,5977,9104,656285,19124,An epic vampire adventure featuring Beyond Destiny.,"[{""mal_id"": 1, ""name"": ""Vampire""}, {""mal_id"": 2, ""name"": ""Music""}, {""mal_id"": 3, ""name"": ""Action""}, {""mal_id"": 4, ""name"": ""Mystery""}]","[{""mal_id"": 1, ""name"": ""Production I.G""}, {""mal_id"": 2, ""name"": ""Ufotable""}]",7.63063606409935
1931,Shadow of Destiny,Shadow of Destiny,Special,Game,13,Not yet aired,7.87,261852,2722,10294,279667,16573,An epic action adventure featuring Shadow of Destiny.,"[{""mal_id"": 1, ""name"": ""Action""}, {""mal_id"": 2, ""name"": ""Martial Arts""}]","[{""mal_id"": 1, ""name"": ""Trigger""}]",7.700179059297359
1932,Rise of Apex,Rise of Apex,Special,Web manga,24,Finished Airing,7.1,41725,2815,10432,290033,28936,An epic vampire adventure featuring Rise of Apex.,"[{""mal_id"": 1, ""name"": ""Vampire""}, {""mal_id"": 2, ""name"": ""Historical""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}]",6.94236576723903
1933,Echoes of Chronos,Echoes of Chronos,TV,Web manga,25,Finished Airing,7.39,67664,8926,7700,304168,16615,An epic harem adventure featuring Echoes of Chronos.,"[{""mal_id"": 1, ""name"": ""Harem""}, {""mal_id"": 2, ""name"": ""Vampire""}, {""mal_id"": 3, ""name"": ""Slice of Life""}]","[{""mal_id"": 1, ""name"": ""Production I.G""}, {""mal_id"": 2, ""name"": ""J.C.Staff""}]",7.143883940712538
1934,Reborn in Chronos,Reborn in Chronos,TV,Light novel,26,Currently Airing,6.81,415274,5440,1498,587321,1286,An epic psychological adventure featuring Reborn in Chronos.,"[{""mal_id"": 1, ""name"": ""Psychological""}, {""mal_id"": 2, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""Kyoto Animation""}, {""mal_id"": 2, ""name"": ""White Fox""}]",6.810088120118467
1935,Chronicles of Specter,Chronicles of Specter,Movie,Visual novel,13,Finished Airing,6.35,268865,781,211,337444,13759,An epic adventure adventure featuring Chronicles of Specter.,"[{""mal_id"": 1, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""Doga Kobo""}]",6.422259420130777
1936,Saga of Valhalla,Saga of Valhalla,TV,Game,24,Not yet aired,8.09,555141,4452,11188,677206,9338,An epic fantasy adventure featuring Saga of Valhalla.,"[{""mal_id"": 1, ""name"": ""Fantasy""}, {""mal_id"": 2, ""name"": ""Romance""}, {""mal_id"": 3, ""name"": ""Sports""}, {""mal_id"": 4, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""David Production""}]",7.9843072771469785
1937,Kingdom of Destiny,Kingdom of Destiny,Special,Manga,50,Not yet aired,6.87,587969,6495,3623,604768,8134,An epic sports adventure featuring Kingdom of Destiny.,"[{""mal_id"": 1, ""name"": ""Sports""}, {""mal_id"": 2, ""name"": ""Martial Arts""}, {""mal_id"": 3, ""name"": ""Mystery""}, {""mal_id"": 4, ""name"": ""Shounen""}]","[{""mal_id"": 1, ""name"": ""TMS Entertainment""}]",6.865361843600551
1938,Saga of Chronos,Saga of Chronos,OVA,Original,25,Currently Airing,6.2,216864,1054,310,218616,25538,An epic historical adventure featuring Saga of Chronos.,"[{""mal_id"": 1, ""name"": ""Historical""}, {""mal_id"": 2, ""name"": ""Seinen""}, {""mal_id"": 3, ""name"": ""Psychological""}, {""mal_id"": 4, ""name"": ""Ecchi""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}, {""mal_id"": 2, ""name"": ""Bones""}]",6.314444061394568
1939,Tales of Chronos,Tales of Chronos,TV,Manga,26,Not yet aired,5.93,347880,1557,8025,638454,26697,An epic sci-fi adventure featuring Tales of Chronos.,"[{""mal_id"": 1, ""name"": ""Sci-Fi""}, {""mal_id"": 2, ""name"": ""Shounen""}, {""mal_id"": 3, ""name"": ""Music""}, {""mal_id"": 4, ""name"": ""Action""}]","[{""mal_id"": 1, ""name"": ""Lerche""}]",6.0406891525082935
1940,Infinite Starlight,Infinite Starlight,TV,Manga,26,Finished Airing,6.54,136389,5208,298,292430,39976,An epic historical adventure featuring Infinite Starlight.,"[{""mal_id"": 1, ""name"": ""Historical""}, {""mal_id"": 2, ""name"": ""Space""}, {""mal_id"": 3, ""name"": ""Horror""}, {""mal_id"": 4, ""name"": ""Isekai""}]","[{""mal_id"": 1, ""name"": ""Silver Link.""}]",6.612649137019889
1941,Saga of Chronos,Saga of Chronos,Movie,Game,24,Not yet aired,6.48,348015,2665,2182,544300,36230,An epic ecchi adventure featuring Saga of Chronos.,"[{""mal_id"": 1, ""name"": ""Ecchi""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}]",6.521558735223548
1942,Legend of Titan,Legend of Titan,OVA,Game,1,Not yet aired,7.37,246927,5015,8142,431344,26525,An epic music adventure featuring Legend of Titan.,"[{""mal_id"": 1, ""name"": ""Music""}, {""mal_id"": 2, ""name"": ""Josei""}]","[{""mal_id"": 1, ""name"": ""White Fox""}, {""mal_id"": 2, ""name"": ""MAPPA""}]",7.27583880886548
1943,Shadow of Titan,Shadow of Titan,OVA,Web manga,50,Finished Airing,8.89,167388,7586,7297,338584,35615,An epic shojo adventure featuring Shadow of Titan.,"[{""mal_id"": 1, ""name"": ""Shojo""}, {""mal_id"": 2, ""name"": ""Supernatural""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}]",8.411781331076234
1944,Shadow of Frontier,Shadow of Frontier,Special,Manga,24,Finished Airing,8.07,290284,4174,5878,569955,34983,An epic romance adventure featuring Shadow of Frontier.,"[{""mal_id"": 1, ""name"": ""Romance""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}]",7.884981015857344
1945,Chronicles of Paradox,Chronicles of Paradox,OVA,Game,25,Not yet aired,7.07,231381,5972,9770,425306,11875,An epic historical adventure featuring Chronicles of Paradox.,"[{""mal_id"": 1, ""name"": ""Historical""}]","[{""mal_id"": 1, ""name"": ""Toei Animation""}, {""mal_id"": 2, ""name"": ""MAPPA""}]",7.0239450069478755
1946,Legend of Titan,Legend of Titan,Movie,Novel,100,Not yet aired,6.28,93050,8983,3662,150135,1210,An epic shounen adventure featuring Legend of Titan.,"[{""mal_id"": 1, ""name"": ""Shounen""}, {""mal_id"": 2, ""name"": ""Mecha""}, {""mal_id"": 3, ""name"": ""Music""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}, {""mal_id"": 2, ""name"": ""Shaft""}]",6.465536525690318
1947,Infinite Titan,Infinite Titan,Special,Novel,26,Not yet aired,9.5,1089,9347,7615,290181,2564,An epic mecha adventure featuring Infinite Titan.,"[{""mal_id"": 1, ""name"": ""Mecha""}, {""mal_id"": 2, ""name"": ""Fantasy""}, {""mal_id"": 3, ""name"": ""Music""}, {""mal_id"": 4, ""name"": ""Military""}]","[{""mal_id"": 1, ""name"": ""wit Studio""}, {""mal_id"": 2, ""name"": ""Lerche""}]",6.86814187006988
